지역,구역,2010,2011,2012,2013,2014,2015,2016,2017
서울,종로구,23033,20982,24211,25400,32498,34217,39549,41197
서울,중구,37344,36509,34438,28584,29200,31631,31619,31998
서울,용산구,10339,11240,9631,13432,10866,10181,9963,9593
서울,성동구,34732,34535,33652,32462,32917,33466,32464,32785
서울,광진구,18515,17785,17276,17705,17246,18845,19741,19395
서울,동대문구,18204,17790,16630,15539,16068,17390,18120,18564
서울,중랑구,15091,16422,17901,16849,18372,17988,18805,20250
서울,성북구,11365,11990,10248,11209,11384,11753,11740,11535
서울,강북구,6634,6714,6718,6777,7512,6929,7234,7810
서울,도봉구,4670,4660,4164,4351,5194,6163,6230,7024
서울,노원구,5470,5649,5074,4796,4996,5824,5984,6045
서울,은평구,6797,7232,6302,6304,6642,7565,7444,6747
서울,서대문구,7183,7347,5568,5124,5079,5906,6996,6864
서울,마포구,20561,17987,17167,15932,16009,19549,19649,20828
서울,양천구,10867,11641,11873,12660,12023,14385,13708,14751
서울,강서구,15659,14320,15151,15646,17802,18626,19609,20444
서울,구로구,27355,25948,26581,25477,25735,27954,29968,29104
서울,금천구,51122,53042,51054,51654,52215,55005,55169,54507
서울,영등포구,36967,34226,31956,27270,29050,31483,32264,36269
서울,동작구,8060,7679,7266,6127,6977,6522,6547,6779
서울,관악구,13260,13794,12879,11917,12211,14265,13575,13017
서울,서초구,83862,84225,64789,55267,54500,75001,69853,73658
서울,강남구,98639,92242,74269,63791,56262,75433,73907,72542
서울,송파구,46462,42772,42223,34570,33647,47418,50975,53668
서울,강동구,13530,12572,19471,21774,22003,23382,21535,23002
부산,중구,3080,4511,5099,4571,2034,2032,2345,2542
부산,서구,3645,3706,3252,3419,4022,3913,3928,4424
부산,동구,5979,6078,5994,5739,5478,6779,7819,7359
부산,영도구,10256,9005,8879,8300,7895,8898,9201,11558
부산,부산진구,13857,13304,14070,13938,16559,19278,20446,21007
부산,동래구,11385,11854,11461,10211,10446,11767,13468,12824
부산,남구,8377,7829,9304,9200,8892,10272,10179,11010
부산,북구,4130,3645,3846,3528,4026,4411,4947,4848
부산,해운대구,9123,8836,9273,9669,10642,12940,13486,16005
부산,사하구,35850,35303,37713,37788,35208,37831,35787,36067
부산,금정구,18125,18063,18088,15867,18168,22290,21839,22010
부산,강서구,50623,54980,58763,64891,69919,73525,71056,70105
부산,연제구,10059,11579,12203,11511,11454,12243,13336,13377
부산,수영구,5690,6883,6572,7133,7709,8618,7996,9968
부산,사상구,43979,44682,44763,43936,43773,44449,44451,44015
부산,기장군,16025,18538,19323,19912,21714,22929,23443,23130
대구,중구,5181,5041,5803,4620,4951,6021,6420,8243
대구,동구,10322,10863,11212,11282,13121,15576,16495,16476
대구,서구,21366,21619,22420,23166,23259,22637,23245,23157
대구,남구,3545,2894,2546,2523,2978,3636,3822,4093
대구,북구,33882,34710,35505,35670,37013,38427,40862,42434
대구,수성구,14716,13240,13918,11516,13771,18265,17954,17361
대구,달서구,64271,66734,67364,69740,68252,66303,66590,64648
대구,달성군,31947,34907,37455,40228,42825,46478,47710,50641
인천,중구,5044,4853,4860,5516,5257,9864,10645,11256
인천,동구,12278,14062,12463,11627,11860,11209,11711,12441
인천,남구,18477,18827,19560,20003,20161,20867,20383,21057
인천,연수구,8156,8714,10379,13242,14432,19467,22147,22081
인천,남동구,87142,87216,88077,88893,92501,96311,95176,95696
인천,부평구,46104,42492,42523,41719,41320,42181,44688,46231
인천,계양구,14999,13590,13455,12568,13448,15391,15198,15350
인천,서구,64735,64500,66873,67350,66978,69691,72760,73084
인천,강화군,2896,2689,2800,2462,2756,3533,3362,3659
인천,옹진군,918,962,1069,1388,1379,2054,1706,1691
광주,동구,5426,5238,4707,4170,4145,4607,4659,4911
광주,서구,24338,23271,21968,23431,21233,23828,25857,26819
광주,남구,7988,7537,7126,7642,8399,8805,8331,8930
광주,북구,32219,29897,32511,32039,34335,35313,37819,40027
광주,광산구,49623,49521,51955,50541,52386,54228,56013,57234
대전,동구,7669,7376,7141,7019,7352,8436,9090,10083
대전,중구,6410,6592,6792,6590,8008,8414,8549,9226
대전,서구,15498,15691,12535,12665,12130,15250,15665,15019
대전,유성구,21911,23075,23228,22998,25377,28465,29723,30805
대전,대덕구,30834,30742,32651,32036,32289,33997,33605,33633
울산,중구,4958,4444,4286,4824,5098,6013,5896,6556
울산,남구,42662,42566,42634,44294,44531,46329,46616,47312
울산,동구,41136,48352,41783,59169,60719,51516,48804,47005
울산,북구,49044,49393,50135,50275,50653,56590,55417,57368
울산,울주군,38656,40008,44698,47880,53035,55193,55955,55564
경기,수원시,63721,61256,60677,55856,57838,59097,60784,65823
경기,성남시,56657,58384,60789,61004,64291,65665,72391,74263
경기,의정부시,11406,10528,10848,11737,12501,12484,12321,13114
경기,안양시,46535,46884,47522,47271,49747,50782,53372,54314
경기,부천시,76013,74904,77617,76639,78596,81177,83565,85604
경기,광명시,17623,16990,18369,18061,18596,18894,19885,19037
경기,평택시,74195,79081,81718,85453,87625,89243,97325,100522
경기,동두천시,4902,5053,5862,5884,6356,6680,6771,7080
경기,안산시,119572,127422,132823,135011,141141,138901,140707,142530
경기,고양시,36813,38340,37723,37630,41637,46013,47955,51380
경기,과천시,3496,3312,1989,1953,2358,3018,2861,3195
경기,구리시,7339,6126,5959,5432,5874,8692,9079,7678
경기,남양주시,25070,26139,26545,28098,32617,36155,38383,39587
경기,오산시,9637,10524,10758,11341,11988,12641,13911,15123
경기,시흥시,80116,84849,88085,84952,92893,96263,94759,97834
경기,군포시,30839,29908,29573,29903,30768,30577,31809,32953
경기,의왕시,10712,10505,9512,10539,11176,11026,10689,12651
경기,하남시,11319,11431,11541,11977,12102,13400,13993,14034
경기,용인시,60585,62264,60845,63314,70772,71519,73378,72211
경기,파주시,52030,63030,66621,69255,73470,76469,80409,85449
경기,이천시,35261,35138,36066,36885,37426,37584,40425,45170
경기,안성시,33630,38825,38166,38987,39263,40488,41809,43380
경기,김포시,53971,55163,57120,60811,65575,70038,72842,74998
경기,화성시,159405,170745,177303,187666,204770,223919,223088,241600
경기,광주시,40836,40235,41813,43316,47745,49689,53005,55105
경기,양주시,30666,31922,33474,33878,36916,37036,37938,38861
경기,포천시,31848,33706,35981,38143,39706,41840,44511,45685
강원,춘천시,10175,10269,9988,11309,12437,13148,13871,14386
강원,원주시,21027,23469,22408,25002,26978,28925,29856,32150
강원,강릉시,11514,11938,12326,13241,13629,13106,13886,15318
강원,동해시,5200,5310,5468,5376,5815,5869,6126,7131
강원,태백시,2233,2164,2438,2681,2553,2716,3020,2966
강원,속초시,1878,2156,2226,2734,2990,3665,3726,3954
강원,삼척시,3905,3823,4886,5917,6260,5945,5750,5994
충북,청주시,43290,44263,46035,44513,92829,100512,100209,25778
충북,충주시,15817,15675,15880,18465,18956,21222,24289,12651
충북,제천시,8698,9284,9835,10309,11749,11073,12083,102755
충남,천안시,81743,86598,85126,92057,90518,92382,94377,94066
충남,공주시,7963,9602,9471,10859,10629,11334,11843,12296
충남,보령시,7236,7287,7448,8370,8524,9405,10496,10672
충남,아산시,65332,76182,74332,79820,85935,86905,92491,94544
충남,서산시,16227,18508,19481,20739,21917,25412,26741,28112
충남,논산시,9534,9678,10338,10097,11501,12753,12793,12686
충남,계룡시,695,673,735,936,1171,1194,1309,1309
충남,당진시,19621,26158,28614,29646,34107,35495,35949,37728
전북,전주시,28123,27669,29852,30648,31494,33928,35107,35805
전북,군산시,30468,33255,33293,34419,34351,35691,33039,32430
전북,익산시,25433,27295,27464,29396,30275,30812,29813,30260
전북,정읍시,7323,7306,7925,8066,8754,8931,9498,9729
전북,남원시,4578,4416,3935,4345,4227,4269,4440,4440
전북,김제시,8064,8319,9069,9662,9859,10207,11237,11503
전남,목포시,6054,6377,5976,6123,6751,7136,7093,8351
전남,여수시,31239,33232,33377,32504,35687,37715,36482,39034
전남,순천시,13638,13030,15763,16403,16378,17861,16873,16892
전남,나주시,7915,6955,6782,6931,10827,13864,13738,14844
전남,광양시,22565,23501,22288,23545,24175,24628,24459,26179
경북,포항시,58113,54726,53560,51913,52396,53330,53432,55836
경북,경주시,39284,40624,42451,44535,48392,50760,53193,51403
경북,김천시,12226,12556,13366,14746,14403,15146,15731,16114
경북,안동시,7717,7669,7455,7318,7242,7581,7478,8673
경북,구미시,98888,100895,100296,106031,105221,106865,102723,104210
경북,영주시,5586,5767,6511,6401,6742,7142,7455,8298
경북,영천시,14122,14823,15995,17524,18891,20290,20028,19458
경북,상주시,4991,6497,5644,5941,6703,6857,7101,7659
경북,문경시,3974,4008,4448,4310,4301,4513,4463,4639
경북,경산시,29520,32381,34536,36986,38536,40441,41479,40480
경남,창원시,146950,150589,149110,146703,148667,150144,152954,155165
경남,진주시,21592,22303,23814,23112,23664,24401,24493,25358
경남,통영시,13696,13401,15660,8372,8917,7862,10240,8916
경남,사천시,16681,17019,18880,19057,19682,19444,20305,19642
경남,김해시,90032,90697,91080,96021,100400,101940,100111,99482
경남,밀양시,8124,8386,8827,9202,10377,10791,10975,10921
경남,거제시,62813,62882,66020,69319,76417,75183,70639,61734
경남,양산시,44772,45849,48786,49007,52240,54940,54908,55593
제주,제주시,20137,18056,18614,20659,22094,26013,7870,27597
제주,서귀포시,4581,4041,4865,4412,4530,5431,45733,5919
